id,title,content,card_id
6524,통신,T라이트할부 및 SKT 통신요금 월 1만원 ~ 2만원 청구할인,1555
6525,영화/문화,전국 영화관 3천원 청구할인,1555
6526,푸드,"VIPS, TGIF 10% 청구할인",1555
6527,카페/디저트,"할리스, 엔제리너스 20% 청구할인",1555
6528,테마파크,"롯데월드, 에버랜드, 서울랜드, 이월드(대구), 경주월드, 통도환타지아 자유이용권 50% 현장할인",1555
6529,공과금/렌탈,플렉스페이 렌탈료 청구할인 최대 1만 7천원,1556
6530,쇼핑,3대 대형마트 / 3대 백화점 10% 청구할인,1558
6531,교통,"대중교통(버스, 지하철), 택시 5% 청구할인",1558
6532,통신,이동통신요금 5% 청구할인,1558
6533,기타,"외국인 선호 관광지 20% 청구할인
외국인 선호/거주 지역 음식 청구할인 5% 청구할인",1558
6534,통신,SK 세븐모바일 통신요금 자동이체 1만~2만원 청구할인,1561
6535,테마파크,자유이용권 50% 현장할인,1561
6536,영화/문화,"모든 영화관 3,000원 청구할인",1561
6537,푸드,"아웃백, TGIF 10% 청구할인",1561
6538,카페/디저트,"스타벅스, 투썸플레이스 20% 청구할인",1561
6539,통신,KT 통신요금 자동이체 1만~3만원 할인,1563
6540,영화/문화,전국 영화관 3천원 청구할인,1563
6541,테마파크,주요 놀이공원 자유이용권 50% 현장할인,1563
6542,푸드,패밀리레스토랑 10% 할인,1563
6543,카페/디저트,커피 20% 청구할인,1563
6544,주유,화물복지카드 종합안내,1565
6545,주유,주유 15원 ~ 최대 100원 할인(ℓ당),1565
6546,기타,부가세 환급 지원 서비스,1565
6547,카페/디저트,"스타벅스, 커피빈 20% 캐시백 할인",1565
6548,푸드,"VIPS, 아웃백, T.G,I Friday's, 10% 캐시백 할인",1565
6549,영화/문화,CGV/메가박스/롯데씨네마 영화 캐시백 할인,1565
6550,영화/문화,"Yes24, 교보문고, 영풍문고 3,000원 캐시백 할인",1565
6551,OK캐쉬백,OK캐쉬백 멤버십 서비스,1565
6552,모든가맹점,모든 가맹점 0.5% 할인,1566
6553,생활,음식점·주점·편의점·주유·택시 1.5% 할인,1566
6554,영화/문화,"모든 영화관 5,000원 결제일할인",1566
6555,카페/디저트,커피전문점 10% 결제일할인,1566
6556,푸드,"VIPS·계절밥상 20,000원 결제일할인",1566
6557,테마파크,주요 놀이공원 입장권 및 자유이용권 할인,1566
6558,레저/스포츠,프로스포츠 프로모션 서비스,1566
6559,자동차/하이패스,닥터카서비스,1566
6560,프리미엄,MASTER 서비스 및 UnionPay 서비스,1566
6561,비즈니스,"자금관리시스템 제공
특정 업종 카드 사용 제한",1567
6562,기타,"군 복지시설 할인 서비스
군 영내외마트/체력단련장/휴양(숙박)시설 10~20% 청구할인",1568
6563,생활,"백화점, 전통시장, 병의원, 학원 업종 5% 청구할인",1568
6564,주유,S-OIL 주유시 ℓ당 60원 청구할인,1568
6565,영화/문화,"영화관 할인
CGV, 롯데시네마, 메가박스",1568
6566,푸드,"아웃백 스테이크 하우스/토다이 25% 청구할인
불고기브라더스 20% 청구할인",1568
6567,통신,"일반전화, 인터넷전화, 이동통신, 인터넷요금 결제 자동 이체시 10% 청구할인",1568
6568,영화/문화,"교보문고, 영풍문고, YES24 온라인 결제 할인",1568
6569,프리미엄,프리미엄 투어 서비스,1568
6570,마트/편의점,"대형마트 10% 청구할인
편의점 5% 청구할인",1570
6571,통신,이동통신요금 5~10% 청구할인,1570
6572,간편결제,KB Pay 이용가능 편의점에서 KB Pay 결제 시 5% 청구할인,1570
6573,기타,시즌 특화가맹점 50% 청구할인,1570
6574,멤버십포인트,업종별 0.5%~5% 빅포인트 적립,1571
6575,주유,S-OIL 리터당 40 보너스포인트 적립,1571
6576,영화/문화,CGV 주중 50%·주말 25% 할인,1571
6577,푸드,아웃백 20% 할인,1571
6578,테마파크,놀이공원 및 워터파크 동반 1인무료·할인,1571
6579,자동차/하이패스,닥터카서비스,1571
6580,무이자할부,백화점 및 할인점 무이자할부,1571
6581,레저/스포츠,프로스포츠 경기 할인,1571
6582,여행/숙박,American Express Selects 서비스,1571
6583,푸드,"아웃백·VIPS·TGIF·세븐스프링스
주중 10%, 주말 15% 환급할인",1573
6584,영화/문화,CGV·메가박스 20% 환급할인,1573
6585,테마파크,에버랜드·서울랜드·롯데월드 30% 환급할인,1573
6586,카페/디저트,"커피빈 주중 5%, 주말 10% 환급할인",1573
6587,항공,제주항공 10% 환급할인,1573
6588,헤어,박승철헤어스투디오·올리브영 10% 환급할인,1573
6589,영화/문화,교보문고 3% 환급할인,1573
6590,마트/편의점,GS25 5% 환급할인,1573
6591,금융,금융수수료 면제 서비스,1573
6592,교통,티머니 서비스,1573
6593,기타,보조사업 수행 단체 및 사업자를 위한 국고보조금 결제전용카드,1574
6594,기타,보조사업 수행 단체 및 사업자를 위한 국고보조금 결제전용카드,1575
6595,모든가맹점,국내외 모든 가맹점 이용금액 0.3% 청구할인,1576
6596,기타,외화 환전 수수료 현장할인(30~50%) 외 할인 혜택,1576
6597,바우처,"플러스 기프트 50,000 빅포인트 적립",1580
6598,푸드,아웃백 30% 할인,1580
6599,주유,"GS칼텍스, S-OIL 주유시 포인트 적립",1580
6600,멤버십포인트,업종별 0.5%~5% 빅포인트 적립,1580
6601,영화/문화,CGV 주중 50%·주말 25% 할인,1580
6602,테마파크,놀이공원 및 워터파크 동반 1인무료·할인,1580
6603,자동차/하이패스,닥터카서비스,1580
6604,무이자할부,백화점 및 할인점 무이자할부,1580
6605,레저/스포츠,프로스포츠 경기 할인,1580
6606,여행/숙박,MASTER 서비스,1580
6607,바우처,기프트 혜택,1582
6608,멤버십포인트,업종별 0.5%~5% 빅포인트 적립,1582
6609,주유,"GS칼텍스, S-OIL 주유시 포인트 적립",1582
6610,푸드,아웃백 30% 할인,1582
6611,영화/문화,CGV 주중 50%·주말 25% 할인,1582
6612,테마파크,놀이공원 및 워터파크 동반 1인무료·할인,1582
6613,자동차/하이패스,닥터카서비스,1582
6614,무이자할부,백화점 및 할인점 무이자할부,1582
6615,레저/스포츠,프로스포츠 경기 할인,1582
6616,여행/숙박,MASTER 서비스,1582
6617,항공마일리지,대한항공 마일리지 적립서비스,1583
6618,바우처,쿠폰서비스_대한항공 항공권 서비스,1583
6619,여행/숙박,쿠폰서비스_KB국민카드 여행상품 할인 서비스,1583
6620,영화/문화,쿠폰서비스_영화/공연/워터파크 서비스,1583
6621,여행/숙박,해외 여행상품 현장 할인 서비스,1583
6622,여행/숙박,롯데호텔 우대 서비스,1583
6623,영화/문화,도서 요약 서비스,1583
6624,보험,보험 무료가입 서비스,1583
6625,프리미엄,VISA Signature 전용서비스,1583
6626,쇼핑,백화점/할인점/홈쇼핑·온라인몰 1.0~5.0% 적립,1584
6627,모든가맹점,"전국 가맹점 0.2~2.0% 적립
해외 가맹점 1~5% 적립",1584
6628,주유,"S-OIL, 현대오일뱅크 주유 시 리터 당 60원 적립",1584
6629,금융,"신한금융투자 CMA 결제계좌 0.2% 추가 적립
마이신한포인트 가맹점 추가 적립",1584
6630,통신,SK텔레콤/KT/LG U+ 이동통신요금 1.0~5.0% 적립,1584
6631,기타,무이자/영화/테마파크,1584
6632,적립,포인트 적립상세 및 포인트 사용 안내,1584
6633,쇼핑,오프라인 쇼핑 10% 할인,1586
6634,쇼핑,온라인 쇼핑 10% 할인,1586
6635,카페/디저트,"스타벅스, 커피빈, 카페베네,엔제리너스, 투썸플레이스 10% 할인",1586
6636,생활,"다이소, 올리브영, 온라인 서점 10% 할인",1586
6637,주유,주유소 리터당 60원 할인,1586
6638,해외,해외이용금액 5% 캐시백,1586
6639,푸드,"마켓컬리, 하이프레시, 집반찬연구소 10% 할인서비스",1586
6640,쇼핑,인터넷 쇼핑몰/홈쇼핑 10% 청구할인,1588
6641,뷰티/피트니스,뷰티 5% 청구할인,1588
6642,쇼핑,백화점/면세점 5~10% 청구할인,1588
6643,간편결제,KB Pay 이용가능 편의점에서 KB Pay 결제 시 5% 청구할인,1588
6644,기타,시즌 특화가맹점 50% 청구할인,1588
6645,카페/디저트,커피 30% 청구할인,1589
6646,영화/문화,영화/공연/소셜커머스 5% 청구할인,1589
6647,레저/스포츠,골프/KB투어 5~10% 청구할인,1589
6648,간편결제,KB Pay 이용가능 편의점에서 KB Pay 결제 시 5% 청구할인,1589
6649,기타,시즌 특화가맹점 50% 청구할인,1589
6650,통신,"KT 라이트할부 이용 시 1~24개월 차 월 15,000원/25,000원 청구 할인
KT 라이트할부 이용 시 25개월 차부터 월 6,000원 청구 할인",1590
6651,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1590
6652,뷰티/피트니스,아모레화장품 결제 시 20~30% 청구할인,1591
6653,카페/디저트,"스타벅스, 커피빈 10% 청구할",1591
6654,통신,이동통신요금 자동이체 시 10% 청구할인,1591
6655,헤어,헤어샵 이용 시 10% 청구할인,1591
6656,멤버십포인트,아모레퍼시픽 웰컴 뷰티포인트 1만5천점 적립,1591
6657,교통,"버스, 지하철 후불 교통 이용 금액 일 200원 ~ 일 600원 할인",1592
6658,교통,택시/KTX 이용 금액 10% 할인,1592
6659,쇼핑,4대 백화점 5% 할인,1592
6660,카페/디저트,커피전문점 10% 할인,1592
6661,마트/편의점,편의점 5% 할인,1592
6662,통신,이동통신요금 5% 할인,1592
6663,영화/문화,"CGV, 메가박스",1592
6664,캐시백,"전기요금, 통신요금, 해외이용금액 5% 캐시백 제공",1592
6665,주유,모든 주유소 리터당 40~150포인트/충전소 리터당 10~50포인트 적립,1593
6666,쇼핑,1~5% 특별적립,1593
6667,마트/편의점,1~5% 특별적립,1593
6668,교통,1~5% 특별적립,1593
6669,자동차/하이패스,1~5% 특별적립,1593
6670,모든가맹점,국내/외 모든 가맹점 0.2~2.0% 적립,1593
6671,프리미엄,Platinum # 서비스,1593
6672,공과금/렌탈,"세라젬 렌탈요금 자동납부 시 12,000원/17,000원 청구할인",1594
6673,쇼핑,"전국 유명 백화점, 할인점, 온라인 쇼핑몰 5% 할인
전국 유명 백화점 및 할인점 상시 2~3개월 무이자 할부",1595
6674,주유,GS칼텍스 60원/L 할인,1595
6675,푸드,"불고기브라더스, 제일제면소 30% 할인
아웃백, 카페마마스, 스타벅스 20% 할인",1595
6676,영화/문화,"CGV, YES24 영화 7천원 할인",1595
6677,생활,LG계열 제휴사 최대 5~10% 할인 및 포인트 적립,1595
6678,적립,Love포인트 적립,1595
6679,테마파크,유명 테마파크 자유이용권 할인,1595
6680,레저/스포츠,스포츠 할인,1595
6681,프리미엄,Platinum# 서비스 및 국제브랜드사 서비스,1595
6682,통신,"KT 통신요금 자동이체 시 1~36개월 차 월 22,000원/40,000원 청구 할인
KT 통신요금 자동이체 시 37개월 차부터 월 6,000원 청구 할인",1596
6683,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1596
6684,항공,"국내외 이용금액 1,000원당 1마일 적립",1597
6685,해외,"해외 이용금액 1,000원당 총 2마일 적립",1597
6686,면세점,"신라면세점 더 심플(앱) 1,000원당 총 2마일 적립",1597
6687,프리미엄,AMEX PLATINUM 서비스 제공,1597
6688,공과금/렌탈,SK매직 렌탈 요금 자동납부 시 전월 실적에 따라 청구 할인,1598
6689,영화/문화,"인터파크 영화 예매 3,500원(1매 기준) 청구 할인",1598
6690,테마파크,"롯데월드/에버랜드 50% 현장 할인, 캐리비안베이 30% 현장할인",1598
6691,바우처,Gift Option,1599
6692,항공,"전 가맹점 일시불/할부 이용금액 1,500원당 1마일 적립",1599
6693,항공,"전 가맹점 일시불/할부 이용금액 1,000원당 1마일",1599
6694,주유,GS칼텍스 주유 시 리터당 40원 결제일 할인,1599
6695,공항라운지/PP,Priority Pass 카드 제공,1599
6696,면세점,제주 JDC 면세점 8% 결제일 할인,1599
6697,카페/디저트,"스타벅스 3,000원 할인",1599
6698,프리미엄,인천공항 무료 발렛 파킹,1599
6699,통신,"KT 통신요금 자동이체 시 1~24개월 차 월 13,000원/18,000원 청구 할인
KT 통신요금 자동이체 시 25개월 차부터 월 6,000원 청구 할인",1600
6700,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1600
6701,통신,"KT 통신요금 자동이체 시 1~24개월 차 월 최대 20,000원 청구 할인
KT 통신요금 자동이체 시 25개월 차부터 월 6,000원 청구 할인",1601
6702,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1601
6703,영화/문화,"신한카드 Lady 우수고객대상 매월 영화 예매권 제공
연간 2회 공연 이벤트",1602
6704,바우처,백화점/특급호텔 브런치/뷰티숍/전자상품권 4가지 Gift Option 중 택 1,1602
6705,적립,"이용금액에 대하여 기본 1%, 이용처에 따라 최대 3% 마이신한포인트 적립",1602
6706,항공마일리지,"1,500원당 기본 1마일리지, 이용처에 따라 최대 3마일리지 적립",1602
6707,프리미엄,"특급호텔 라운지 무료 음료 서비스
프리미엄 레스토랑 10% 할인",1602
6708,쇼핑,"백화점,할인점,면세점 이용 시 5% 할인",1602
6709,기타,유명 스파 SHOP 우대 서비스,1602
6710,면세점,JDC 면세점 8% 결제일 할인,1602
6711,여행/숙박,"아시아나/이스타 항공할인
제주도 운영 관광지 입장료 할인",1602
6712,기타,"인천공항 무료 발렛파킹 서비스
도심지역 1일 무료 주차 서비스",1602
6713,생활,"S - oil 주유 시 마이신한포인트 적립 서비스
인터파크/YES24 등 영화 1,500원 할인",1602
6714,통신,이동통신요금 자동이체 시 2% 할인,1602
6715,레저/스포츠,"프로야구/프로농구 좌석 할인
주요 놀이공원 입장권/자유이용권 할인",1602
6716,프리미엄,VISA 시그니처/mastercard 다이아몬드 서비스,1602
6717,교육/육아,교육비 캐시백,1603
6718,테마파크,"티오비보, 주요 놀이공원 할인",1603
6719,영화/문화,인터파크 도서 7% 결제일할인,1603
6720,푸드,불고기브라더스 할인,1603
6721,주유,S-OIL 리터당 40 보너스포인트 적립,1603
6722,자동차/하이패스,닥터카서비스,1603
6723,주유,"영업용화물차 월 683~4,308L 유가보조금 지원",1604
6724,주유,SK에너지 화물특화(내트럭플러스)주유소에서 리터당 30원~100원 할인(할인대상: 경유),1604
6725,비즈니스,부가세 환급신고 편의서비스,1604
6726,기타,국토교통부 화물운송사업 발전기금 지급,1604
6727,통신,"U+ 알뜰모바일 자동이체 시 1~24개월 차 월 최대 20,000원 청구 할인
U+ 알뜰모바일 자동이체 시 25개월 차부터 월 6,000원 청구 할인",1605
6728,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1605
6729,캐시백,교육비 캐시백,1606
6730,테마파크,"티오비보, 주요 놀이공원 할인",1606
6731,영화/문화,인터파크 도서 7% 결제일할인,1606
6732,푸드,불고기브라더스 할인,1606
6733,주유,S-OIL 리터당 40 보너스포인트 적립,1606
6734,레저/스포츠,프로스포츠 경기 할인,1606
6735,자동차/하이패스,닥터카서비스,1606
6736,영화/문화,영화 할인,1606
6737,통신,"SK 7mobile 자동이체 시 1~24개월 차 월 최대 20,000원 청구 할인
SK 7mobile 자동이체 시 25개월 차부터 월 6,000원 청구 할인",1607
6738,적립,"업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립",1607
6739,통신,SK 7mobile 통신료 청구할인,1608
6740,여행/숙박,SPECIAL GIFT 제공,1609
6741,항공마일리지,"대한항공 스카이패스 마일리지 1,500원당 1마일 적립",1609
6742,바우처,국내외 동반자 무료항공권 또는 좌석승급 서비스,1609
6743,프리미엄,비자 인피니트 서비스,1609
6744,게임,"PlayStation®Plus 정기구독서비스 결제 시 캐시백
게임 콘텐츠 결제 시 최대 1만5천원 청구 할인",1611
6745,적립,"모든 가맹점에서 0.2% M포인트 적립
온라인쇼핑 시 추가 M포인트 적립",1611
6746,멤버십포인트,업종별 0.5%~5% 빅포인트 적립,1612
